gene,log2FC,perturb,perturb_norm
XKR4,-2.58496250072116,2.58496250072116,0.416294695927606
GM1992,0,0,0
GM37381,0,0,0
RP1,-2.4594316186373,2.4594316186373,0.396078603674026
SOX17,-0.168122758808327,0.168122758808327,0.0270752913193508
GM37323,0,0,0
MRPL15,0.319880266238504,0.319880266238504,0.0515150444657705
LYPLA1,0.571541984958835,0.571541984958835,0.0920438485169207
GM37988,0,0,0
TCEA1,-0.493040011280117,0.493040011280117,0.0794015160834012
RGS20,0.684498174272071,0.684498174272071,0.110234852243349
GM16041,0.736965594166206,0.736965594166206,0.118684455904849
ATP6V1H,0.0116818050476352,0.0116818050476352,0.0018812936275997
OPRK1,-0.222392421336448,0.222392421336448,0.0358151367344913
NPBWR1,0,0,0
RB1CC1,-0.837728571101123,0.837728571101123,0.134911806526833
4732440D04RIK,-0.584962500721156,0.584962500721156,0.0942051524147176
ALKAL1,0,0,0
ST18,0.750021746991653,0.750021746991653,0.12078708105664
PCMTD1,-0.115477217419936,0.115477217419936,0.0185970021224629
GM26901,-0.415037499278844,0.415037499278844,0.0668396193417269
GM30414,-1,1,0.161044771756444
SNTG1,-0.777607578663552,0.777607578663552,0.125229635021953
RRS1,-0.290901199266738,0.290901199266738,0.0468481172395877
ADHFE1,0.0339473319233375,0.0339473319233375,0.00546704032133415
3110035E14RIK,0.833990048561071,0.833990048561071,0.134309737017664
GM29520,0,0,0
MYBL1,0.584962500721156,0.584962500721156,0.0942051524147176
VCPIP1,-0.962525294581337,0.962525294581337,0.155009666375656
1700034P13RIK,-0.584962500721156,0.584962500721156,0.0942051524147176
SGK3,-0.2081081953302,0.2081081953302,0.0335147368175977
MCMDC2,-2,2,0.322089543512889
SNHG6,0.230297619421794,0.230297619421794,0.0370882275558354
TCF24,1,1,0.161044771756444
PPP1R42,-1.41503749927884,1.41503749927884,0.227884391098171
GM15818,0,0,0
COPS5,-0.178970141045319,0.178970141045319,0.0288222055158621
CSPP1,-1.07476776840197,1.07476776840197,0.173085729953479
ARFGEF1,-0.658963082164933,0.658963082164933,0.106122559163175
CPA6,-2,2,0.322089543512889
PREX2,-0.391020618160308,0.391020618160308,0.0629718262036906
A830018L16RIK,-0.395928676331139,0.395928676331139,0.0637622433115795
GM17644,0,0,0
GM29663,0,0,0
SULF1,-1.51457317282976,1.51457317282976,0.243914090926802
SLCO5A1,1.58496250072116,1.58496250072116,0.255249924171162
GM29283,0,0,0
PRDM14,0,0,0
NCOA2,-0.222392421336448,0.222392421336448,0.0358151367344913
GM29570,0,0,0
TRAM1,-0.334117503895276,0.334117503895276,0.0538078771546477
LACTB2,0.405992359675837,0.405992359675837,0.0653829468988554
XKR9,-1,1,0.161044771756444
EYA1,0.736965594166206,0.736965594166206,0.118684455904849
GM9947,0,0,0
MSC,0,0,0
TRPA1,1,1,0.161044771756444
KCNB2,-0.222392421336448,0.222392421336448,0.0358151367344913
TERF1,-0.707218250772154,0.707218250772154,0.113893801777593
SBSPON,-0.347923303420307,0.347923303420307,0.0560312289880715
4930444P10RIK,-2,2,0.322089543512889
RPL7,0.213291831619356,0.213291831619356,0.0343495343406532
RDH10,-0.514573172829758,0.514573172829758,0.0828693191703579
GM28095,0,0,0
STAU2,-0.793549122532574,0.793549122532574,0.127796937315785
GM7568,0,0,0
UBE2W,0,0,0
ELOC,-0.128829980344953,0.128829980344953,0.0207473947800401
D030040B21RIK,0.584962500721156,0.584962500721156,0.0942051524147176
TMEM70,0.0136749368970765,0.0136749368970765,0.00220227709137346
LY96,0,0,0
GM28376,0,0,0
JPH1,-0.754887502163469,0.754887502163469,0.121570685487708
GM28783,0,0,0
GDAP1,-0.371968777386958,0.371968777386958,0.0599036268548063
GM28784,0,0,0
PI15,-1,1,0.161044771756444
GM28154,0,0,0
GM16070,-0.736965594166206,0.736965594166206,0.118684455904849
CRISPLD1,-0.736965594166206,0.736965594166206,0.118684455904849
GM28153,0,0,0
CRISP4,0,0,0
DEFB18,0,0,0
DEFB41,0,0,0
GM15825,0,0,0
TFAP2D,-1,1,0.161044771756444
TFAP2B,2,2,0.322089543512889
GM28340,0,0,0
PKHD1,0,0,0
4930486I03RIK,0,0,0
GM28653,0,0,0
IL17A,0,0,0
IL17F,0,0,0
MCM3,-0.432959407276106,0.432959407276106,0.069725848924586
GM28065,0,0,0
6720483E21RIK,-1,1,0.161044771756444
PAQR8,-0.156119201917282,0.156119201917282,0.0251421812395669
EFHC1,-1.87446911791614,1.87446911791614,0.301873451259309
TRAM2,0.341036917835067,0.341036917835067,0.0549222125932697
GM28287,0,0,0
TMEM14A,0.340075441597622,0.340075441597622,0.0547673718720611
GSTA3,1.73696559416621,1.73696559416621,0.279729227661294
GM28836,0,0,0
KHDC1A,0,0,0
KHDC1C,0,0,0
KHDC1B,0,0,0
KCNQ5,-0.53051471669878,0.53051471669878,0.0854366214641898
GM26580,0,0,0
RIMS1,-0.15200309344505,0.15200309344505,0.0244793034901316
4933415F23RIK,0,0,0
GM27028,0,0,0
GM29107,1,1,0.161044771756444
OGFRL1,-0.210419779670372,0.210419779670372,0.0338870053900564
GM28822,0,0,0
B3GAT2,-0.115477217419936,0.115477217419936,0.0185970021224629
SMAP1,0.53051471669878,0.53051471669878,0.0854366214641898
SDHAF4,-0.444784842672896,0.444784842672896,0.0716302734689825
FAM135A,-0.678071905112638,0.678071905112638,0.109199935193322
COL9A1,-1.58496250072116,1.58496250072116,0.255249924171162
COL19A1,-0.736965594166206,0.736965594166206,0.118684455904849
LMBRD1,0.0354986812213863,0.0354986812213863,0.00571687701495294
GM28237,-1,1,0.161044771756444
GM29414,0,0,0
ADGRB3,-0.88318633501725,0.88318633501725,0.142232541741264
4931408C20RIK,0,0,0
GM5524,0,0,0
GM597,1,1,0.161044771756444
GM9898,0,0,0
PHF3,-0.0303736490435189,0.0303736490435189,0.00489151737762384
PTP4A1,0.70807304304352,0.70807304304352,0.114031461603835
GM29669,0,0,0
GM28644,0,0,0
4931428L18RIK,0,0,0
GM29128,0,0,0
LGSN,0,0,0
PIH1D3,0,0,0
KHDRBS2,-1.24100809950379,1.24100809950379,0.199857866132488
GM5415,0,0,0
GM37724,0,0,0
GM37591,0,0,0
PRIM2,0.893084796083488,0.893084796083488,0.143826637144416
RAB23,-0.491853096329675,0.491853096329675,0.0792103696361129
BAG2,-0.624490864907794,0.624490864907794,0.10057098880306
ZFP451,-1.22881869049588,1.22881869049588,0.197894825540962
BEND6,-0.289506617194985,0.289506617194985,0.0466235270881467
DST,-0.583308981868643,0.583308981868643,0.0939388618485195
GM37958,0,0,0
GM37233,-0.263034405833794,0.263034405833794,0.0423603158515953
CCDC115,-0.161280907033061,0.161280907033061,0.0259734468618116
GM28306,0,0,0
IMP4,0.0921182019884314,0.0921182019884314,0.014835154813841
PTPN18,0.117651588654273,0.117651588654273,0.0189471732416105
4930568A12RIK,1,1,0.161044771756444
PRSS39,0,0,0
CFC1,0,0,0
PRSS40,0,0,0
1700101I19RIK,0,0,0
AMER3,-0.736965594166206,0.736965594166206,0.118684455904849
ARHGEF4,-0.721283971933937,0.721283971933937,0.116159012631682
GM38336,1,1,0.161044771756444
FAM168B,0.272079545436801,0.272079545436801,0.0438169882944667
PLEKHB2,0.328054197684204,0.328054197684204,0.0528314133897961
GM37068,0,0,0
GM28415,0,0,0
1110002O04RIK,0,0,0
GM37146,0,0,0
GM33222,0,0,0
4930535G08RIK,0,0,0
HS6ST1,0.289506617194985,0.289506617194985,0.0466235270881467
GM37335,0,0,0
GM33280,0,0,0
UGGT1,-1.0962153152593,1.0962153152593,0.176539745241853
NEURL3,-0.447458976971221,0.447458976971221,0.0720609288167025
ARID5A,-0.192645077942396,0.192645077942396,0.0310244826072356
4930403P22RIK,0.321928094887362,0.321928094887362,0.0518448365631223
KANSL3,-0.440572591385982,0.440572591385982,0.0709519124219006
FER1L5,0,0,0
LMAN2L,-0.375509135092206,0.375509135092206,0.0604737829533842
CNNM4,1,1,0.161044771756444
CNNM3,-0.160464672193246,0.160464672193246,0.025841996508334
GM38033,0,0,0
ANKRD23,0,0,0
GM42417,0,0,0
ANKRD39,0.0601209924375709,0.0601209924375709,0.00968217150487953
SEMA4C,0.156119201917282,0.156119201917282,0.0251421812395669
FAM178B,0.263034405833794,0.263034405833794,0.0423603158515953
COX5B,0.158280652973872,0.158280652973872,0.0254902716316383
ACTR1B,0.364053570560039,0.364053570560039,0.0586289241779601
4933424G06RIK,-1,1,0.161044771756444
GM33533,1,1,0.161044771756444
ZAP70,-0.807354922057604,0.807354922057604,0.130020289149209
TMEM131,-0.226770861847022,0.226770861847022,0.0365202616871659
VWA3B,-1.8073549220576,1.8073549220576,0.291065060905653
GM37020,-1,1,0.161044771756444
CNGA3,0,0,0
INPP4A,-0.709220603683302,0.709220603683302,0.114216270245145
4930439A04RIK,0,0,0
COA5,0.216811389073148,0.216811389073148,0.0349163406674828
UNC50,0.0586542177208105,0.0586542177208105,0.00944595510540072
MGAT4A,0.0972972013549148,0.0972972013549148,0.0156692055847431
2010300C02RIK,-0.12199052437861,0.12199052437861,0.0196459361550023
4930556I23RIK,0,0,0
TSGA10,-1.39231742277876,1.39231742277876,0.224225441563926
GM26805,0,0,0
LIPT1,0.169925001442312,0.169925001442312,0.0273655330729907
MITD1,0.115477217419936,0.115477217419936,0.0185970021224629
MRPL30,0.346922474354232,0.346922474354232,0.0558700506995582
LYG2,-2.32192809488736,2.32192809488736,0.373934380076011
GM15457,0,0,0
LYG1,0,0,0
TXNDC9,0.0123837244558323,0.0123837244558323,0.00199433407848422
EIF5B,-0.487938046326292,0.487938046326292,0.078579871301903
REV1,-0.526068811667588,0.526068811667588,0.0847206317031906
GM5099,0,0,0
AFF3,-0.584962500721156,0.584962500721156,0.0942051524147176
GM16150,-1,1,0.161044771756444
GM16151,0,0,0
GM16152,-0.415037499278844,0.415037499278844,0.0668396193417269
LONRF2,-0.643856189774725,0.643856189774725,0.103689673126245
CHST10,0.222392421336448,0.222392421336448,0.0358151367344913
GM37707,0,0,0
NMS,0,0,0
PDCL3,0.143124942098597,0.143124942098597,0.0230495236329229
GM37821,0,0,0
NPAS2,-0.15200309344505,0.15200309344505,0.0244793034901316
RPL31,0.256550992243076,0.256550992243076,0.0413161959896754
TBC1D8,-0.514573172829758,0.514573172829758,0.0828693191703579
CNOT11,-0.144389909335175,0.144389909335175,0.0232532399928169
RNF149,0.276840205358824,0.276840205358824,0.044583667685019
CREG2,-0.560714954474479,0.560714954474479,0.0903002118637676
D930019O06RIK,1,1,0.161044771756444
RFX8,-0.584962500721156,0.584962500721156,0.0942051524147176
GM3646,1.58496250072116,1.58496250072116,0.255249924171162
1700066B17RIK,-1,1,0.161044771756444
MAP4K4,-0.277533975528909,0.277533975528909,0.0446953957437118
IL1R2,0,0,0
GM16894,-0.263034405833794,0.263034405833794,0.0423603158515953
IL1R1,-0.289506617194985,0.289506617194985,0.0466235270881467
IL1RL2,0,0,0
IL1RL1,-1,1,0.161044771756444
IL18R1,0,0,0
IL18RAP,-1,1,0.161044771756444
GM35801,0,0,0
SLC9A4,0,0,0
SLC9A2,-0.321928094887362,0.321928094887362,0.0518448365631223
GM37623,0,0,0
GM37915,0,0,0
MFSD9,1.22239242133645,1.22239242133645,0.196859908490936
TMEM182,-1,1,0.161044771756444
4930448I06RIK,0,0,0
GM28634,0,0,0
GM29260,1,1,0.161044771756444
GM9915,0,0,0
GM29664,0,0,0
GM28175,1,1,0.161044771756444
GM28140,0,0,0
PANTR1,0.33505022210591,0.33505022210591,0.0539580865459923
POU3F3,0.0188590272513158,0.0188590272513158,0.00303714773923671
DALIR,0,0,0
MRPS9,0.521537120579523,0.521537120579523,0.0839908265462425
GPR45,-2.4594316186373,2.4594316186373,0.396078603674026
TGFBRAP1,-0.389946518316013,0.389946518316013,0.0627988480394225
GM28782,0.584962500721156,0.584962500721156,0.0942051524147176
8430432A02RIK,-0.321928094887362,0.321928094887362,0.0518448365631223
AI597479,-0.556393348524385,0.556393348524385,0.0896042398199134
FHL2,0.115477217419936,0.115477217419936,0.0185970021224629
GM29040,0,0,0
NCK2,0.777607578663552,0.777607578663552,0.125229635021953
1500015O10RIK,-1.78135971352466,1.78135971352466,0.286878668480704
GM29155,0,0,0
GM29157,-1.58496250072116,1.58496250072116,0.255249924171162
GM29156,0,0,0
UXS1,0.347923303420307,0.347923303420307,0.0560312289880715
TPP2,-0.597240830499593,0.597240830499593,0.0961825132314363
METTL21C,0,0,0
GM8251,0,0,0
TEX30,0.710493382805015,0.710493382805015,0.114421244668298
KDELC1,0.341036917835067,0.341036917835067,0.0549222125932697
BIVM,0.263034405833794,0.263034405833794,0.0423603158515953
ERCC5,-0.616671360448494,0.616671360448494,0.0993116984921638
METTL21E,0,0,0
GULP1,0.142019004872428,0.142019004872428,0.0228714182247575
4930521E06RIK,0,0,0
COL3A1,1.36257007938471,1.36257007938471,0.219434787436671
COL5A2,0.321928094887362,0.321928094887362,0.0518448365631223
WDR75,-1,1,0.161044771756444
GM5269,-1,1,0.161044771756444
SLC40A1,-0.374395514781498,0.374395514781498,0.0602944402246228
DNAH7B,-1.91753783980803,1.91753783980803,0.308809443746229
DNAH7C,-3.24792751344359,3.24792751344359,0.523061745083998
SLC39A10,-0.439285045525521,0.439285045525521,0.0707445598926768
GM28151,0.222392421336448,0.222392421336448,0.0358151367344913
GM28826,1,1,0.161044771756444
C230029F24RIK,0,0,0
4933411E06RIK,-1,1,0.161044771756444
GM29665,0,0,0
GM28321,0,0,0
TMEFF2,0.330473204020371,0.330473204020371,0.0532209817130816
GM28322,1.27301849440642,1.27301849440642,0.205012972873414
GM28319,0,0,0
GM29325,0.514573172829758,0.514573172829758,0.0828693191703579
9330175M20RIK,0,0,0
CAVIN2,-0.612976876890753,0.612976876890753,0.0987167212308494
1700072G22RIK,0,0,0
NABP1,-0.459431618637297,0.459431618637297,0.0739890601611374
GM17767,0,0,0
GM28055,0,0,0
MYO1B,-0.627273305579121,0.627273305579121,0.1010190863259
STAT4,0,0,0
GM31812,-0.362570079384708,0.362570079384708,0.0583900156802263
STAT1,-0.0554951125917036,0.0554951125917036,0.00893719774092909
GLS,0.0406419844973458,0.0406419844973458,0.006545179117104
NAB1,0.254572827085598,0.254572827085598,0.0409976228333929
GM553,-1,1,0.161044771756444
GM28178,0,0,0
NEMP2,-0.15200309344505,0.15200309344505,0.0244793034901316
MFSD6,0.0250909809628305,0.0250909809628305,0.00404077130230433
INPP1,-0.344648171387446,0.344648171387446,0.0555037860973672
HIBCH,0.218180170049533,0.218180170049533,0.0351367756874093
1700019D03RIK,0.362570079384708,0.362570079384708,0.0583900156802263
MSTN,-1,1,0.161044771756444
1700019A02RIK,0,0,0
PMS1,-0.893084796083488,0.893084796083488,0.143826637144416
GM28777,0,0,0
ORMDL1,-0.565597175854225,0.565597175854225,0.0910864680915332
GM28778,0,0,0
OSGEPL1,0.0780025120012732,0.0780025120012732,0.0125618967416744
GM28551,1,1,0.161044771756444
ASNSD1,0.549338590990435,0.549338590990435,0.0884681080030614
DNAH7A,-0.652076696579693,0.652076696579693,0.105013542768373
STK17B,-0.0614005446641433,0.0614005446641433,0.00988823670115832
HECW2,0.965234581839323,0.965234581839323,0.155445982923741
CCDC150,-1.8073549220576,1.8073549220576,0.291065060905653
GTF3C3,-0.494764691749578,0.494764691749578,0.0796792668559584
GM34066,0,0,0
PGAP1,-0.854149133536545,0.854149133536545,0.137556252256358
ANKRD44,-1.28630418515664,1.28630418515664,0.207152563907911
4930444A19RIK,0,0,0
SF3B1,-0.539810464328781,0.539810464328781,0.0869336530195688
COQ10B,0.159198594849254,0.159198594849254,0.0256381013714448
HSPD1,-0.237767647223364,0.237767647223364,0.0382912364781534
HSPE1,-0.0605047389595538,0.0605047389595538,0.00974397187592459
MOB4,-0.32930762525296,0.32930762525296,0.0530332713465197
RFTN2,0.421137698815262,0.421137698815262,0.0678220245837381
GM10561,-0.0443941193584534,0.0443941193584534,0.00714944081941048
MARS2,-0.206450877467426,0.206450877467426,0.0332478344406594
BOLL,0,0,0
PLCL1,-0.0755510330071767,0.0755510330071767,0.0121670988666044
9130227L01RIK,0,0,0
1700003I22RIK,0,0,0
GM28240,0,0,0
HSFY2,0,0,0
SATB2,0,0,0
1700126A01RIK,0,0,0
BC055402,0,0,0
4930558J18RIK,0,0,0
1700066M21RIK,0.60768257722124,0.60768257722124,0.0978641019489625
TYW5,0.616671360448494,0.616671360448494,0.0993116984921639
MAIP1,0.166649869409451,0.166649869409451,0.0268380901822864
SPATS2L,-0.952694285221643,0.952694285221643,0.153426433717189
GM17234,-1,1,0.161044771756444
KCTD18,-0.0962153152593032,0.0962153152593032,0.0154949734854088
SGO2A,0.807354922057604,0.807354922057604,0.130020289149209
AOX1,-0.415037499278844,0.415037499278844,0.0668396193417269
AOX3,-0.584962500721156,0.584962500721156,0.0942051524147176
AOX4,0,0,0
GM15759,0,0,0
AOX2,-1,1,0.161044771756444
BZW1,0.0129973405288731,0.0129973405288731,0.00209315373891316
CLK1,-0.181838322985813,0.181838322985813,0.0292841112218249
PPIL3,0.402759169500407,0.402759169500407,0.0648622585250082
NIF3L1,0.137503523749935,0.137503523749935,0.0221442235980151
ORC2,-0.599462070416271,0.599462070416271,0.096540232306834
GM15834,-1.32192809488736,1.32192809488736,0.212889608319567
FAM126B,-0.506959988719883,0.506959988719883,0.0816432556730432
NDUFB3,-0.100970477290151,0.100970477290151,0.0162607674693315
ALS2CR12,-2.58496250072116,2.58496250072116,0.416294695927606
CFLAR,-0.22026612022806,0.22026612022806,0.0354727070578055
CASP8,-0.567684509289321,0.567684509289321,0.0914226222281678
TRAK2,-0.201633861169651,0.201633861169651,0.032472079150437
STRADB,-0.165059246270496,0.165059246270496,0.0265819286419228
C2CD6B,0,0,0
GM29018,0,0,0
C2CD6,0,0,0
TMEM237,-0.334419039070559,0.334419039070559,0.0538564378181277
G730003C15RIK,-1.22239242133645,1.22239242133645,0.196859908490936
MPP4,-1,1,0.161044771756444
GM29017,0,0,0
ALS2,0.321928094887362,0.321928094887362,0.0518448365631223
CDK15,1,1,0.161044771756444
GM29016,0,0,0
FZD7,-0.15200309344505,0.15200309344505,0.0244793034901316
GM26813,0,0,0
GM973,-1.86349800009514,1.86349800009514,0.300106610093912
GM28411,0,0,0
1700122D07RIK,0,0,0
SUMO1,-0.0314129526314615,0.0314129526314615,0.00505889178672971
NOP58,-0.689070904061895,0.689070904061895,0.110971266468655
BMPR2,-0.622115499138622,0.622115499138622,0.100188448564926
FAM117B,-0.280107919192735,0.280107919192735,0.0451099159135667
ICA1L,0.584962500721156,0.584962500721156,0.0942051524147176
WDR12,-0.440572591385982,0.440572591385982,0.0709519124219006
CARF,-0.485426827170242,0.485426827170242,0.0781754525860866
NBEAL1,-0.633056788922201,0.633056788922201,0.101950486080844
CYP20A1,0.140598330172801,0.140598330172801,0.0226426259920159
ABI2,-0.298341274569747,0.298341274569747,0.0480463024686116
RAPH1,-0.365284464081744,0.365284464081744,0.0588271531442196
CD28,0,0,0
GM11579,0,0,0
2310016D23RIK,0,0,0
CTLA4,0,0,0
ICOS,1,1,0.161044771756444
GM28083,0,0,0
GM11587,0,0,0
9530026F06RIK,0,0,0
GM11588,0,0,0
GM28449,0,0,0
4930587A21RIK,-1,1,0.161044771756444
PARD3B,-0.52083216330144,0.52083216330144,0.0838772968622957
PARD3BOS1,0,0,0
PARD3BOS2,0,0,0
PARD3BOS3,0,0,0
GM29084,0,0,0
NRP2,-1.47393118833241,1.47393118833241,0.237368911809698
GM29083,0,0,0
GM4208,0,0,0
INO80D,0.415037499278844,0.415037499278844,0.0668396193417269
INO80DOS,-1.32192809488736,1.32192809488736,0.212889608319567
GM20342,-0.20945336562895,0.20945336562895,0.0337313694613333
NDUFS1,-0.140007478745098,0.140007478745098,0.0225474724586995
EEF1B2,0.243323079206049,0.243323079206049,0.0391859097538134
GPR1,-0.584962500721156,0.584962500721156,0.0942051524147176
GM11608,0,0,0
ZDBF2,-1.51937415909358,1.51937415909358,0.244687264663865
ADAM23,-0.203533394085132,0.203533394085132,0.0327779889952545
GM39653,-1.58496250072116,1.58496250072116,0.255249924171162
DYTN,-2,2,0.322089543512889
MDH1B,-1.87446911791614,1.87446911791614,0.301873451259309
FASTKD2,-0.447458976971221,0.447458976971221,0.0720609288167025
4933402D24RIK,-2.32192809488736,2.32192809488736,0.373934380076011
GM13749,0,0,0
KLF7,-0.0449874547733101,0.0449874547733101,0.00724499438587109
GM26649,-1,1,0.161044771756444
GM13748,0,0,0
GM28981,-1,1,0.161044771756444
CREB1,-0.278301162487104,0.278301162487104,0.0448189471922889
METTL21A,0.144389909335175,0.144389909335175,0.023253239992817
GM28982,0,0,0
GM29152,0,0,0
CCNYL1,0,0,0
FZD5,-0.807354922057604,0.807354922057604,0.130020289149209
PLEKHM3,-1.3536369546147,1.3536369546147,0.217996154397013
AKR1CL,0,0,0
CRYGE,0,0,0
CRYGD,0,0,0
CRYGC,0,0,0
CRYGB,0,0,0
CRYGA,0,0,0
GM28845,0,0,0
D630023F18RIK,-0.584962500721156,0.584962500721156,0.0942051524147176
IDH1,0.118319967188761,0.118319967188761,0.019054812110144
PIKFYVE,0.175086706558091,0.175086706558091,0.0281967986952354
PTH2R,0,0,0
CRYGF,0,0,0
MAP2,-0.743660246740214,0.743660246740214,0.119762594700619
GM10558,0,0,0
UNC80,-0.768674453893544,0.768674453893544,0.123791001982295
RPE,-0.258311995591391,0.258311995591391,0.0415997963719672
KANSL1L,-0.896906507035896,0.896906507035896,0.144442103712466
ACADL,-0.0166787411466303,0.0166787411466303,0.0026860240611439
MYL1,-2.32192809488736,2.32192809488736,0.373934380076011
LANCL1,-0.110423989693651,0.110423989693651,0.0177832062166499
CPS1,0,0,0
GM15668,0,0,0
GM15669,0,0,0
GM15671,0,0,0
ERBB4,-0.700439718141092,0.700439718141092,0.11280215453718
GM28497,0,0,0
GM29113,0,0,0
GM29114,0,0,0
IKZF2,-0.47916783669856,0.47916783669856,0.0771674748941488
SPAG16,-2.23703919730085,2.23703919730085,0.360263466939535
VWC2L,-0.415037499278844,0.415037499278844,0.0668396193417269
BARD1,0,0,0
ABCA12,0,0,0
ATIC,0.0317088597273381,0.0317088597273381,0.00510654607744627
FN1,0.23495588280036,0.23495588280036,0.0378384165184179
APOL7D,1,1,0.161044771756444
GM8883,0,0,0
GM28818,0,0,0
4933417E11RIK,0,0,0
4930556G22RIK,0,0,0
GM4319,0,0,0
MREG,-1,1,0.161044771756444
D230017M19RIK,-1.52356195605701,1.52356195605701,0.245361687470004
PECR,-0.0911478880581953,0.0911478880581953,0.014678890828414
TMEM169,1,1,0.161044771756444
XRCC5,-0.584962500721156,0.584962500721156,0.0942051524147176
MARCH4,-2.24792751344359,2.24792751344359,0.362016973327554
SMARCAL1,-0.387023123109247,0.387023123109247,0.062328050525595
GM39662,-1.58496250072116,1.58496250072116,0.255249924171162
ANKAR,0,0,0
RPL37A,0.0145370320765686,0.0145370320765686,0.00234111301278711
IGFBP2,1.63445946651026,1.63445946651026,0.263221151729304
IGFBP5,-0.963474123974886,0.963474123974886,0.155162470388776
1700027A15RIK,0,0,0
TNP1,0,0,0
GM29185,0,0,0
PINC,0,0,0
D530049I02RIK,0,0,0
C530043A13RIK,0,0,0
GM29186,0,0,0
6030407O03RIK,-1.8073549220576,1.8073549220576,0.291065060905653
GM29183,1,1,0.161044771756444
TNS1,0.349942471056959,0.349942471056959,0.0563564053792541
RUFY4,0,0,0
CXCR2,-1,1,0.161044771756444
CXCR1,0,0,0
ARPC2,-0.265785016849828,0.265785016849828,0.0428032873748634
GPBAR1,0,0,0
AAMP,0.114770187246075,0.114770187246075,0.0184831386094885
GM28364,0,0,0
PNKD,0.376803280791368,0.376803280791368,0.0606821983521254
TMBIM1,0.396465393242422,0.396465393242422,0.0638486787640548
CATIP,-1.12553088208386,1.12553088208386,0.181260864010025
SLC11A1,-0.297680548640685,0.297680548640685,0.0479398960121723
CTDSP1,0.15754127698648,0.15754127698648,0.0253711989945065
VIL1,-1.58496250072116,1.58496250072116,0.255249924171162
USP37,0.0995356735509144,0.0995356735509144,0.016029699828631
CNOT9,1.05062607306997,1.05062607306997,0.169197836138923
PLCD4,-0.723790205418473,0.723790205418473,0.116562628431168
ZFP142,0.584962500721156,0.584962500721156,0.0942051524147176
BCS1L,0.252766070379967,0.252766070379967,0.0407066541121151
RNF25,-0.247927513443586,0.247927513443586,0.0399274298146651
STK36,-0.321928094887362,0.321928094887362,0.0518448365631223
TTLL4,-0.192645077942396,0.192645077942396,0.0310244826072356
CYP27A1,0.247927513443586,0.247927513443586,0.039927429814665
PRKAG3,0,0,0
WNT6,0.584962500721156,0.584962500721156,0.0942051524147176
GM29539,0,0,0
WNT10A,0,0,0
CDK5R2,1.03562390973072,1.03562390973072,0.166781816168101
FEV,0,0,0
CRYBA2,0,0,0
CFAP65,-2.94753258010586,2.94753258010586,0.474684711607833
GM15841,0,0,0
IHH,0,0,0
NHEJ1,-0.415037499278844,0.415037499278844,0.0668396193417269
SLC23A3,0,0,0
CNPPD1,0.0207585601667975,0.0207585601667975,0.00334305758405432
RETREG2,0.145430439521564,0.145430439521564,0.0234208119391896
ZFAND2B,0.532873989572702,0.532873989572702,0.0858165700256818
ABCB6,-0.770518153877233,0.770518153877233,0.124087920225356
ATG9A,0.549338590990435,0.549338590990435,0.0884681080030614
ANKZF1,-0.129283016944967,0.129283016944967,0.0208203539558867
GLB1L,-0.925999418556223,0.925999418556223,0.149127365007987
STK16,0.123574685118532,0.123574685118532,0.0199010569597886
TUBA4A,-0.0816137655536521,0.0816137655536521,0.0131434702457719
A630095N17RIK,0,0,0
DNAJB2,0.493988840673666,0.493988840673666,0.0795543200965211
PTPRN,0.509013647487858,0.509013647487858,0.0819739866805973
GM28294,0,0,0
RESP18,-0.584962500721156,0.584962500721156,0.0942051524147176
GM28902,0,0,0
DNPEP,0.182203331220749,0.182203331220749,0.0293428938897094
DES,0.942666824934048,0.942666824934048,0.151811563663876
GM15179,-1,1,0.161044771756444
SPEG,0.652076696579693,0.652076696579693,0.105013542768373
GM15178,0,0,0
GMPPA,0.450661409009565,0.450661409009565,0.0725766637533831
ASIC4,0,0,0
CHPF,0.137503523749935,0.137503523749935,0.0221442235980151
OBSL1,0.777607578663552,0.777607578663552,0.125229635021953
TMEM198,1.20163386116965,1.20163386116965,0.193516850906881
INHA,-0.459431618637297,0.459431618637297,0.0739890601611374
STK11IP,0.263034405833794,0.263034405833794,0.0423603158515953
SLC4A3,-0.30610312772568,0.30610312772568,0.0492963083385159
GM29065,0,0,0
GM29069,0,0,0
GM17751,0,0,0
GM816,1,1,0.161044771756444
EPHA4,0.197036847059554,0.197036847059554,0.0317317540623153
GM28386,0,0,0
GM28387,0,0,0
PAX3,0,0,0
SGPP2,0.037474705418663,0.037474705418663,0.00603510538078857
GM28410,0,0,0
FARSB,0.125530882083859,0.125530882083859,0.0202160922535802
BC035947,-1,1,0.161044771756444
MOGAT1,-0.321928094887362,0.321928094887362,0.0518448365631223
5730419F03RIK,1,1,0.161044771756444
GM29611,0,0,0
ACSL3,-0.845248260730161,0.845248260730161,0.13612281322682
UTP14B,-1.09953567355091,1.09953567355091,0.177074471585075
GM29536,0,0,0
KCNE4,0.678071905112638,0.678071905112638,0.109199935193322
GM29187,0,0,0
SCG2,-1.40136256238177,1.40136256238177,0.225682114006798
AP1S3,1.58496250072116,1.58496250072116,0.255249924171162
WDFY1,-0.678071905112638,0.678071905112638,0.109199935193322
MRPL44,0.0480942882010449,0.0480942882010449,0.00774533366612593
SERPINE2,-0.56213973033621,0.56213973033621,0.0905296645672241
9830004L10RIK,0,0,0
FAM124B,-1,1,0.161044771756444
2310015K22RIK,0,0,0
