pathway	NGenes	Correlation	Direction	PValue	FDR	model	setting
R-HSA-179419	35	0.385422926955179	Down	0.987145995504258	0.999543677069178	primary	estimated
R-HSA-176814	35	0.385422926955179	Down	0.987145995504258	0.999543677069178	primary	estimated
R-HSA-174184	35	0.385422926955179	Down	0.987145995504258	0.999543677069178	primary	estimated
R-HSA-174143	37	0.394329654845398	Down	0.991353712600191	0.999543677069178	primary	estimated
R-HSA-176408	37	0.394329654845398	Down	0.991353712600191	0.999543677069178	primary	estimated
R-HSA-453276	37	0.394329654845398	Down	0.991353712600191	0.999543677069178	primary	estimated
R-HSA-8939902	36	0.349551660093292	Up	0.992505316067304	0.999543677069178	primary	estimated
R-HSA-9614085	14	-0.00940875346334465	Up	0.992585024511491	0.999543677069178	primary	estimated
R-HSA-983189	22	0.227329683901157	Down	0.993803075069775	0.999543677069178	primary	estimated
R-HSA-211733	33	0.376136067738387	Up	0.993823461023793	0.999543677069178	primary	estimated
R-HSA-193648	12	0.0155888438579046	Down	0.994287886878866	0.999543677069178	primary	estimated
R-HSA-9979719	43	0.0953899586961129	Down	0.994893867101241	0.999543677069178	primary	estimated
R-HSA-5619115	63	0.130140562475136	Up	0.996069527989988	0.999543677069178	primary	estimated
R-HSA-1234174	36	0.335680780280976	Up	0.996172253521467	0.999543677069178	primary	estimated
R-HSA-186763	10	0.0041119043974924	Down	0.997517961144842	0.999543677069178	primary	estimated
R-HSA-9929356	36	0.363975057619301	Up	0.998411788135066	0.999543677069178	primary	estimated
R-HSA-202424	38	0.367924084043964	Up	0.999189501180857	0.999543677069178	primary	estimated
R-HSA-349425	33	0.384278203206345	Up	0.999543677069178	0.999543677069178	primary	estimated
R-HSA-69541	33	0.384278203206345	Up	0.999543677069178	0.999543677069178	primary	estimated
R-HSA-69563	33	0.384278203206345	Up	0.999543677069178	0.999543677069178	primary	estimated
R-HSA-69580	33	0.384278203206345	Up	0.999543677069178	0.999543677069178	primary	estimated
